date,revenue,transactions,qty_sold,day_of_week,week_of_year,month,year,is_weekend,is_holiday,is_ramadan
2025-03-15,1806366.8,210.0,577.0,5,11,3,2025,1,0,1
2025-03-16,1006628.44,138.0,321.0,6,11,3,2025,1,0,1
2025-03-17,552861.56,70.0,180.0,0,12,3,2025,0,0,1
2025-03-18,618943.75,55.0,189.0,1,12,3,2025,0,0,1
2025-03-19,707762.4,101.0,214.0,2,12,3,2025,0,0,1
2025-03-20,936574.94,106.0,291.0,3,12,3,2025,0,0,1
2025-03-21,1128797.4,129.0,367.0,4,12,3,2025,0,0,1
2025-03-22,1255393.8,159.0,416.0,5,12,3,2025,1,0,1
2025-03-23,1325105.5,194.0,438.0,6,12,3,2025,1,0,1
2025-03-24,1384077.4,204.0,454.0,0,13,3,2025,0,0,1
2025-03-25,1324813.5,193.0,423.0,1,13,3,2025,0,0,1
2025-03-26,681296.1,94.0,221.0,2,13,3,2025,0,0,1
2025-03-27,549539.1,59.0,178.0,3,13,3,2025,0,0,1
2025-03-28,2581835.2,327.0,729.0,4,13,3,2025,0,0,1
2025-03-29,2155667.0,160.0,532.0,5,13,3,2025,1,0,1
2025-03-30,2084307.6,266.0,546.0,6,13,3,2025,1,0,1
2025-03-31,2062130.0,250.0,493.0,0,14,3,2025,0,0,1
2025-04-01,2029166.6,197.0,486.0,1,14,4,2025,0,0,0
2025-04-02,1857343.8,228.0,462.0,2,14,4,2025,0,0,0
2025-04-03,1881568.0,208.0,490.0,3,14,4,2025,0,0,0
2025-04-04,1833944.5,221.0,489.0,4,14,4,2025,0,0,0
2025-04-05,1599922.8,200.0,425.0,5,14,4,2025,1,0,0
2025-10-27,1374575.9,164.0,427.0,0,44,10,2025,0,0,0
2025-10-28,1770520.5,205.0,563.0,1,44,10,2025,0,0,0
2025-10-29,1183647.8,163.0,379.0,2,44,10,2025,0,0,0
2025-10-30,1087588.2,138.0,344.0,3,44,10,2025,0,0,0
2025-10-31,855490.75,121.0,257.0,4,44,10,2025,0,0,0
2025-11-01,858232.9,110.0,249.0,5,44,11,2025,1,0,0
2025-11-02,1039854.9,135.0,296.0,6,44,11,2025,1,0,0
2025-11-03,1224952.0,182.0,360.0,0,45,11,2025,0,0,0
2025-11-04,1463627.2,182.0,454.0,1,45,11,2025,0,0,0
2025-11-05,1592250.2,187.0,510.0,2,45,11,2025,0,0,0
2025-11-06,1614702.6,214.0,525.0,3,45,11,2025,0,0,0
2025-11-07,1598639.1,215.0,517.0,4,45,11,2025,0,0,0
2025-11-08,1310296.9,163.0,418.0,5,45,11,2025,1,0,0
2025-11-09,614580.44,87.0,207.0,6,45,11,2025,1,0,0
2025-11-10,459495.12,39.0,154.0,0,46,11,2025,0,0,0
2025-11-11,2410720.5,322.0,689.0,1,46,11,2025,0,0,0
2025-11-12,2768355.5,324.0,794.0,2,46,11,2025,0,0,0
2025-11-13,262640.16,31.0,63.0,3,46,11,2025,0,0,0
2025-11-14,1602890.6,191.0,496.0,4,46,11,2025,0,0,0
2025-11-15,1748265.9,232.0,514.0,5,46,11,2025,1,0,0
2025-11-16,1844446.1,254.0,526.0,6,46,11,2025,1,0,0
2025-11-17,1816546.2,250.0,525.0,0,47,11,2025,0,0,0
2025-11-18,1774756.5,256.0,522.0,1,47,11,2025,0,0,0
2025-11-19,1741187.0,266.0,512.0,2,47,11,2025,0,0,0
2026-02-11,1340230.9,160.0,417.0,2,7,2,2026,0,0,0
2026-02-12,209717.52,30.0,66.0,3,7,2,2026,0,0,0
2026-02-13,2383100.8,287.0,676.0,4,7,2,2026,0,0,0
2026-02-14,2627644.8,336.0,734.0,5,7,2,2026,1,0,0
2026-02-15,2709673.5,306.0,699.0,6,7,2,2026,1,0,0
2026-02-16,2471595.0,308.0,631.0,0,8,2,2026,0,0,0
2026-02-17,2500900.5,244.0,664.0,1,8,2,2026,0,0,0
2026-02-18,2328012.2,237.0,654.0,2,8,2,2026,0,0,0
2026-02-19,2138484.2,241.0,629.0,3,8,2,2026,0,0,0
2026-02-20,2003271.8,246.0,599.0,4,8,2,2026,0,0,0
2026-02-21,1876708.1,238.0,555.0,5,8,2,2026,1,0,0
2026-02-22,1376887.6,198.0,394.0,6,8,2,2026,1,0,0
2026-02-23,695655.2,139.0,187.0,0,9,2,2026,0,0,0
2026-02-24,1272194.9,155.0,357.0,1,9,2,2026,0,0,0
2026-02-25,2673529.8,279.0,798.0,2,9,2,2026,0,0,0
2026-02-26,1477648.9,88.0,399.0,3,9,2,2026,0,0,0
2026-02-27,2048280.5,286.0,653.0,4,9,2,2026,0,0,0
2026-02-28,2232143.5,229.0,731.0,5,9,2,2026,1,0,0
2026-03-01,2136379.5,266.0,689.0,6,9,3,2026,1,0,1
2026-03-02,2221667.8,212.0,686.0,0,10,3,2026,0,0,1
2026-03-03,2160826.5,178.0,681.0,1,10,3,2026,0,0,1
2026-03-04,2027809.0,189.0,649.0,2,10,3,2026,0,0,1
2026-03-05,1913863.0,209.0,611.0,3,10,3,2026,0,0,1
2026-03-06,1790973.8,210.0,555.0,4,10,3,2026,0,0,1
2025-06-12,1377258.6,164.0,428.0,3,24,6,2025,0,0,0
2025-06-13,1068906.8,138.0,329.0,4,24,6,2025,0,0,0
2025-06-14,2118013.5,254.0,641.0,5,24,6,2025,1,0,0
2025-06-15,1987739.4,232.0,597.0,6,24,6,2025,1,0,0
2025-06-16,1854509.1,163.0,542.0,0,25,6,2025,0,0,0
2025-06-17,1547549.1,193.0,453.0,1,25,6,2025,0,0,0
2025-06-18,1566706.9,161.0,474.0,2,25,6,2025,0,0,0
2025-06-19,1603622.2,174.0,485.0,3,25,6,2025,0,0,0
2025-06-20,1571450.1,216.0,480.0,4,25,6,2025,0,0,0
2025-06-21,1648299.0,202.0,508.0,5,25,6,2025,1,0,0
2025-06-22,1608444.8,207.0,496.0,6,25,6,2025,1,0,0
2025-06-23,1437492.2,195.0,438.0,0,26,6,2025,0,0,0
2025-06-24,777722.56,103.0,245.0,1,26,6,2025,0,0,0
2025-06-25,465180.88,49.0,150.0,2,26,6,2025,0,0,0
2025-06-26,2502854.8,318.0,718.0,3,26,6,2025,0,0,0
2025-06-27,2895307.8,310.0,825.0,4,26,6,2025,0,0,0
2025-06-28,207571.12,25.0,48.0,5,26,6,2025,1,0,0
2025-06-29,1254385.0,168.0,409.0,6,26,6,2025,1,0,0
2025-06-30,1449868.1,186.0,435.0,0,27,6,2025,0,0,0
2025-07-01,1442175.1,231.0,446.0,1,27,7,2025,0,1,0
2025-07-02,1458176.4,224.0,469.0,2,27,7,2025,0,1,0
2025-07-03,1373802.1,214.0,444.0,3,27,7,2025,0,1,0
2025-07-04,1133806.9,169.0,356.0,4,27,7,2025,0,1,0
2025-07-05,531395.1,70.0,178.0,5,27,7,2025,1,1,0
2025-03-12,1394391.8,166.0,433.0,2,11,3,2025,0,0,1
2025-03-13,1757715.6,203.0,558.0,3,11,3,2025,0,0,1
2025-03-14,1241518.0,167.0,397.0,4,11,3,2025,0,0,1
2025-03-15,1468860.8,196.0,482.0,5,11,3,2025,1,0,1
2025-03-16,1243592.0,155.0,392.0,6,11,3,2025,1,0,1
2025-03-17,1077068.1,141.0,340.0,0,12,3,2025,0,0,1
2025-03-18,1205385.1,137.0,373.0,1,12,3,2025,0,0,1
2025-03-19,1328962.0,180.0,409.0,2,12,3,2025,0,0,1
2025-03-20,1451536.6,212.0,457.0,3,12,3,2025,0,0,1
2025-03-21,1623361.0,195.0,518.0,4,12,3,2025,0,0,1
2025-03-22,1659029.0,211.0,531.0,5,12,3,2025,1,0,1
2025-03-23,1679160.0,223.0,536.0,6,12,3,2025,1,0,1
2025-03-24,1680606.8,216.0,529.0,0,13,3,2025,0,0,1
2025-03-25,1588761.0,214.0,493.0,1,13,3,2025,0,0,1
2025-03-26,1213680.2,154.0,374.0,2,13,3,2025,0,0,1
2025-03-27,580226.7,84.0,185.0,3,13,3,2025,0,0,1
2025-03-28,787821.75,57.0,241.0,4,13,3,2025,0,0,1
2025-03-29,2708931.2,314.0,762.0,5,13,3,2025,1,0,1
2025-03-30,2305038.2,186.0,588.0,6,13,3,2025,1,0,1
2025-03-31,1708650.9,218.0,480.0,0,14,3,2025,0,0,1
2025-04-01,1185659.8,143.0,308.0,1,14,4,2025,0,0,0
2025-04-02,998069.25,155.0,284.0,2,14,4,2025,0,0,0
2025-04-03,1237518.8,158.0,360.0,3,14,4,2025,0,0,0
2025-04-04,1467050.1,179.0,433.0,4,14,4,2025,0,0,0
2025-10-30,1358337.8,162.0,422.0,3,44,10,2025,0,0,0
2025-10-31,1560441.6,176.0,490.0,4,44,10,2025,0,0,0
2025-11-01,1753782.8,207.0,558.0,5,44,11,2025,1,0,0
2025-11-02,928228.2,125.0,298.0,6,44,11,2025,1,0,0
2025-11-03,469723.56,59.0,156.0,0,45,11,2025,0,0,0
2025-11-04,532077.8,46.0,168.0,1,45,11,2025,0,0,0
2025-11-05,612372.0,86.0,188.0,2,45,11,2025,0,0,0
2025-11-06,857246.0,89.0,265.0,3,45,11,2025,0,0,0
2025-11-07,1049677.0,123.0,337.0,4,45,11,2025,0,0,0
2025-11-08,1196439.0,145.0,394.0,5,45,11,2025,1,0,0
2025-11-09,1267296.2,181.0,416.0,6,45,11,2025,1,0,0
2025-11-10,1303830.6,194.0,424.0,0,46,11,2025,0,0,0
2025-11-11,1155972.6,156.0,360.0,1,46,11,2025,0,0,0
2025-11-12,446238.16,58.0,143.0,2,46,11,2025,0,0,0
2025-11-13,1067957.6,83.0,334.0,3,46,11,2025,0,0,0
2025-11-14,2811236.5,275.0,810.0,4,46,11,2025,0,0,0
2025-11-15,1854892.1,112.0,518.0,5,46,11,2025,1,0,0
2025-11-16,2106004.2,299.0,633.0,6,46,11,2025,1,0,0
2025-11-17,2393940.5,241.0,720.0,0,47,11,2025,0,0,0
2025-11-18,2257564.0,264.0,677.0,1,47,11,2025,0,0,0
2025-11-19,2312068.5,212.0,685.0,2,47,11,2025,0,0,0
2025-11-20,2203238.5,193.0,680.0,3,47,11,2025,0,0,0
2025-11-21,2088509.9,199.0,664.0,4,47,11,2025,0,0,0
2025-11-22,1994366.6,217.0,643.0,5,47,11,2025,1,0,0
2025-05-07,1344662.4,161.0,418.0,2,19,5,2025,0,0,0
2025-05-08,1154450.1,145.0,353.0,3,19,5,2025,0,0,0
2025-05-09,2161224.5,255.0,653.0,4,19,5,2025,0,0,0
2025-05-10,1977807.1,244.0,601.0,5,19,5,2025,1,0,0
2025-05-11,1929388.9,172.0,560.0,6,19,5,2025,1,0,0
2025-05-12,1642424.1,202.0,475.0,0,20,5,2025,0,0,0
2025-05-13,1651334.0,173.0,492.0,1,20,5,2025,0,0,0
2025-05-14,1656634.1,181.0,494.0,2,20,5,2025,0,0,0
2025-05-15,1534886.8,204.0,459.0,3,20,5,2025,0,0,0
2025-05-16,1189482.6,131.0,358.0,4,20,5,2025,0,0,0
2025-05-17,442560.6,52.0,142.0,5,20,5,2025,1,0,0
2025-05-18,2539985.8,278.0,745.0,6,20,5,2025,1,0,0
2025-05-19,3009303.0,303.0,856.0,0,21,5,2025,0,0,0
2025-05-20,236645.44,25.0,58.0,1,21,5,2025,0,0,0
2025-05-21,1578287.5,209.0,502.0,2,21,5,2025,0,0,0
2025-05-22,1756602.8,219.0,521.0,3,21,5,2025,0,0,0
2025-05-23,1792798.9,240.0,523.0,4,21,5,2025,0,0,0
2025-05-24,1755133.8,238.0,522.0,5,21,5,2025,1,0,0
2025-05-25,1743693.1,246.0,530.0,6,21,5,2025,1,0,0
2025-05-26,1745469.9,259.0,529.0,0,22,5,2025,0,0,0
2025-05-27,1772402.1,264.0,529.0,1,22,5,2025,0,0,0
2025-05-28,1692305.2,254.0,488.0,2,22,5,2025,0,0,0
2025-05-29,1262204.6,189.0,362.0,3,22,5,2025,0,0,0
2025-05-30,654562.2,115.0,190.0,4,22,5,2025,0,0,0
2025-10-10,1339272.0,160.0,417.0,4,41,10,2025,0,0,0
2025-10-11,794648.8,98.0,261.0,5,41,10,2025,1,0,0
2025-10-12,2275351.0,288.0,682.0,6,41,10,2025,1,0,0
2025-10-13,2524627.5,207.0,752.0,0,42,10,2025,0,0,0
2025-10-14,2340530.2,216.0,684.0,1,42,10,2025,0,0,0
2025-10-15,2125539.2,213.0,635.0,2,42,10,2025,0,0,0
2025-10-16,2028606.4,185.0,625.0,3,42,10,2025,0,0,0
2025-10-17,1923217.9,180.0,605.0,4,42,10,2025,0,0,0
2025-10-18,1777007.1,194.0,554.0,5,42,10,2025,1,0,0
2025-10-19,1576088.2,195.0,473.0,6,42,10,2025,1,0,0
2025-10-20,913105.44,136.0,278.0,0,43,10,2025,0,0,0
2025-10-21,482886.62,66.0,145.0,1,43,10,2025,0,0,0
2025-10-22,2113481.5,283.0,630.0,2,43,10,2025,0,0,0
2025-10-23,2578375.2,313.0,782.0,3,43,10,2025,0,0,0
2025-10-24,1552552.0,171.0,484.0,4,43,10,2025,0,0,0
2025-10-25,2082202.9,275.0,677.0,5,43,10,2025,1,0,0
2025-10-26,2322040.8,224.0,710.0,6,43,10,2025,1,0,0
2025-10-27,2221688.0,245.0,675.0,0,44,10,2025,0,0,0
2025-10-28,2186123.5,218.0,657.0,1,44,10,2025,0,0,0
2025-10-29,2145532.0,188.0,664.0,2,44,10,2025,0,0,0
2025-10-30,2053242.2,192.0,656.0,3,44,10,2025,0,0,0
2025-10-31,1973672.8,214.0,637.0,4,44,10,2025,0,0,0
2025-11-01,1940106.4,226.0,624.0,5,44,11,2025,1,0,0
2025-11-02,1941092.0,227.0,615.0,6,44,11,2025,1,0,0
2026-03-12,1616734.5,191.0,501.0,3,11,3,2026,0,0,1
2026-03-13,1934936.4,230.0,612.0,4,11,3,2026,0,0,1
2026-03-14,906557.3,120.0,275.0,5,11,3,2026,1,0,1
2026-03-15,2164685.0,291.0,712.0,6,11,3,2026,1,0,1
2026-03-16,2246376.0,242.0,734.0,0,12,3,2026,0,0,1
2026-03-17,2117715.8,283.0,677.0,1,12,3,2026,0,0,1
2026-03-18,2214540.2,215.0,692.0,2,12,3,2026,0,0,1
2026-03-19,2235969.0,190.0,697.0,3,12,3,2026,0,0,1
2026-03-20,2144249.5,194.0,691.0,4,12,3,2026,0,0,1
2026-03-21,2052996.4,212.0,672.0,5,12,3,2026,1,0,1
2026-03-22,2003657.5,214.0,655.0,6,12,3,2026,1,0,1
2026-03-23,1926644.1,213.0,616.0,0,13,3,2026,0,0,1
2026-03-24,1712706.0,211.0,517.0,1,13,3,2026,0,0,1
2026-03-25,1046271.9,188.0,291.0,2,13,3,2026,0,0,1
2026-03-26,670522.4,106.0,174.0,3,13,3,2026,0,0,1
2026-03-27,2261477.2,345.0,652.0,4,13,3,2026,0,0,1
2026-03-28,2855978.8,246.0,829.0,5,13,3,2026,1,0,1
2026-03-29,919915.94,96.0,284.0,6,13,3,2026,1,0,1
2026-03-30,1981049.8,216.0,674.0,0,14,3,2026,0,0,1
2026-03-31,2249673.5,174.0,719.0,1,14,3,2026,0,0,1
2026-04-01,1975737.6,249.0,644.0,2,14,4,2026,0,0,0
2026-04-02,2039523.2,192.0,641.0,3,14,4,2026,0,0,0
2026-04-03,2045202.1,158.0,654.0,4,14,4,2026,0,0,0
2026-04-04,1954567.9,167.0,641.0,5,14,4,2026,1,0,0
2025-06-17,1467382.1,174.0,456.0,1,25,6,2025,0,0,0
2025-06-18,1830018.2,214.0,581.0,2,25,6,2025,0,0,0
2025-06-19,965359.7,135.0,302.0,3,25,6,2025,0,0,0
2025-06-20,1638416.8,183.0,542.0,4,25,6,2025,0,0,0
2025-06-21,1611876.4,187.0,501.0,5,25,6,2025,1,0,0
2025-06-22,1333621.1,220.0,417.0,6,25,6,2025,1,0,0
2025-06-23,1573784.8,162.0,496.0,0,26,6,2025,0,0,0
2025-06-24,1648348.1,181.0,525.0,1,26,6,2025,0,0,0
2025-06-25,1687824.8,219.0,544.0,2,26,6,2025,0,0,0
2025-06-26,1822253.5,206.0,584.0,3,26,6,2025,0,0,0
2025-06-27,1783527.4,234.0,565.0,4,26,6,2025,0,0,0
2025-06-28,1792541.5,229.0,556.0,5,26,6,2025,1,0,0
2025-06-29,1708369.9,211.0,517.0,6,26,6,2025,1,0,0
2025-06-30,1078267.4,156.0,332.0,0,27,6,2025,0,0,0
2025-07-01,533924.75,79.0,162.0,1,27,7,2025,0,1,0
2025-07-02,2197566.8,306.0,665.0,2,27,7,2025,0,1,0
2025-07-03,2777249.2,286.0,834.0,3,27,7,2025,0,1,0
2025-07-04,1313031.5,133.0,420.0,4,27,7,2025,0,1,0
2025-07-05,2112832.2,232.0,712.0,5,27,7,2025,1,1,0
2025-07-06,2383393.0,201.0,739.0,6,27,7,2025,1,1,0
2025-07-07,2128786.8,254.0,660.0,0,28,7,2025,0,1,0
2025-07-08,2096188.9,185.0,640.0,1,28,7,2025,0,1,0
2025-07-09,1820643.0,156.0,558.0,2,28,7,2025,0,1,0
2025-07-10,945794.7,110.0,302.0,3,28,7,2025,0,1,0
2026-03-03,1654407.6,196.0,512.0,1,10,3,2026,0,0,1
2026-03-04,1949231.2,232.0,615.0,2,10,3,2026,0,0,1
2026-03-05,782180.0,101.0,230.0,3,10,3,2026,0,0,1
2026-03-06,2174073.0,284.0,710.0,4,10,3,2026,0,0,1
2026-03-07,2233879.0,249.0,737.0,5,10,3,2026,1,0,1
2026-03-08,2094324.1,296.0,675.0,6,10,3,2026,1,0,1
2026-03-09,2213655.5,224.0,696.0,0,11,3,2026,0,0,1
2026-03-10,2262005.8,193.0,706.0,1,11,3,2026,0,0,1
2026-03-11,2166843.2,194.0,699.0,2,11,3,2026,0,0,1
2026-03-12,2057089.5,212.0,674.0,3,11,3,2026,0,0,1
2026-03-13,1952439.9,208.0,635.0,4,11,3,2026,0,0,1
2026-03-14,1595225.1,192.0,491.0,5,11,3,2026,1,0,1
2026-03-15,858675.2,166.0,239.0,6,11,3,2026,1,0,1
2026-03-16,759063.9,91.0,202.0,0,12,3,2026,0,0,1
2026-03-17,2471283.5,330.0,725.0,1,12,3,2026,0,0,1
2026-03-18,2932398.0,237.0,850.0,2,12,3,2026,0,0,1
2026-03-19,322232.34,33.0,89.0,3,12,3,2026,0,0,1
2026-03-20,1558059.9,215.0,521.0,4,12,3,2026,0,0,1
2026-03-21,1859791.9,180.0,569.0,5,12,3,2026,1,0,1
2026-03-22,1778337.8,208.0,560.0,6,12,3,2026,1,0,1
2026-03-23,1754868.2,203.0,564.0,0,13,3,2026,0,0,1
2026-03-24,1717863.2,215.0,563.0,1,13,3,2026,0,0,1
2026-03-25,1689101.0,227.0,552.0,2,13,3,2026,0,0,1
2026-03-26,1640030.0,228.0,526.0,3,13,3,2026,0,0,1
2025-06-16,1474367.5,175.0,458.0,0,25,6,2025,0,0,0
2025-06-17,1843076.0,216.0,586.0,1,25,6,2025,0,0,0
2025-06-18,971923.3,136.0,304.0,2,25,6,2025,0,0,0
2025-06-19,1950649.8,220.0,654.0,3,25,6,2025,0,0,0
2025-06-20,1875014.4,248.0,608.0,4,25,6,2025,0,0,0
2025-06-21,1857362.9,216.0,578.0,5,25,6,2025,1,0,0
2025-06-22,1867199.6,209.0,547.0,6,25,6,2025,1,0,0
2025-06-23,1952016.9,180.0,582.0,0,26,6,2025,0,0,0
2025-06-24,1966864.4,189.0,595.0,1,26,6,2025,0,0,0
2025-06-25,1952890.0,212.0,592.0,2,26,6,2025,0,0,0
2025-06-26,1949469.4,221.0,590.0,3,26,6,2025,0,0,0
2025-06-27,1913950.5,225.0,572.0,4,26,6,2025,0,0,0
2025-06-28,1874622.5,220.0,547.0,5,26,6,2025,1,0,0
2025-06-29,1633874.9,197.0,464.0,6,26,6,2025,1,0,0
2025-06-30,901010.7,162.0,251.0,0,27,6,2025,0,0,0
2025-07-01,621942.1,85.0,168.0,1,27,7,2025,0,1,0
2025-07-02,1890557.6,261.0,553.0,2,27,7,2025,0,1,0
2025-07-03,2506104.8,264.0,786.0,3,27,7,2025,0,1,0
2025-07-04,1367260.6,113.0,441.0,4,27,7,2025,0,1,0
2025-07-05,2008261.9,300.0,664.0,5,27,7,2025,1,1,0
2025-07-06,2363870.8,216.0,763.0,6,27,7,2025,1,1,0
2025-07-07,2192006.5,272.0,713.0,0,28,7,2025,0,1,0
2025-07-08,2263706.5,225.0,709.0,1,28,7,2025,0,1,0
2025-07-09,2261221.2,181.0,725.0,2,28,7,2025,0,1,0
2025-06-17,1518226.4,180.0,471.0,1,25,6,2025,0,0,0
2025-06-18,1872240.0,221.0,594.0,2,25,6,2025,0,0,0
2025-06-19,894981.5,123.0,274.0,3,25,6,2025,0,0,0
2025-06-20,1772350.5,201.0,603.0,4,25,6,2025,0,0,0
2025-06-21,1727956.5,233.0,561.0,5,25,6,2025,1,0,0
2025-06-22,1645261.8,222.0,512.0,6,25,6,2025,1,0,0
2025-06-23,1784388.1,193.0,535.0,0,26,6,2025,0,0,0
2025-06-24,1868862.1,179.0,570.0,1,26,6,2025,0,0,0
2025-06-25,1898946.1,192.0,587.0,2,26,6,2025,0,0,0
2025-06-26,1913415.0,212.0,593.0,3,26,6,2025,0,0,0
2025-06-27,1897864.8,226.0,583.0,4,26,6,2025,0,0,0
2025-06-28,1855139.9,224.0,558.0,5,26,6,2025,1,0,0
2025-06-29,1741629.1,213.0,506.0,6,26,6,2025,1,0,0
2025-06-30,1213022.4,176.0,347.0,0,27,6,2025,0,0,0
2025-07-01,635958.25,107.0,176.0,1,27,7,2025,0,1,0
2025-07-02,1712635.5,245.0,513.0,2,27,7,2025,0,1,0
2025-07-03,2474326.0,267.0,786.0,3,27,7,2025,0,1,0
2025-07-04,1331957.1,108.0,433.0,4,27,7,2025,0,1,0
2025-07-05,1989767.4,299.0,665.0,5,27,7,2025,1,1,0
2025-07-06,2340488.2,208.0,765.0,6,27,7,2025,1,1,0
2025-07-07,2165630.2,269.0,713.0,0,28,7,2025,0,1,0
2025-07-08,2239433.5,225.0,707.0,1,28,7,2025,0,1,0
2025-07-09,2247869.0,177.0,725.0,2,28,7,2025,0,1,0
2025-07-10,2134244.8,183.0,703.0,3,28,7,2025,0,1,0
2025-10-28,1349202.6,161.0,420.0,1,44,10,2025,0,0,0
2025-10-29,533509.4,66.0,180.0,2,44,10,2025,0,0,0
2025-10-30,2359994.8,275.0,678.0,3,44,10,2025,0,0,0
2025-10-31,2654130.8,277.0,751.0,4,44,10,2025,0,0,0
2025-11-01,2547249.8,286.0,685.0,5,44,11,2025,1,0,0
2025-11-02,2383488.2,266.0,652.0,6,44,11,2025,1,0,0
2025-11-03,2297832.0,230.0,644.0,0,45,11,2025,0,0,0
2025-11-04,2095528.6,229.0,608.0,1,45,11,2025,0,0,0
2025-11-05,1803424.1,209.0,531.0,2,45,11,2025,0,0,0
2025-11-06,822381.4,157.0,237.0,3,45,11,2025,0,0,0
2025-11-07,1038779.5,107.0,282.0,4,45,11,2025,0,0,0
2025-11-08,2592546.0,327.0,762.0,5,45,11,2025,1,0,0
2025-11-09,2088368.2,163.0,549.0,6,45,11,2025,1,0,0
2025-11-10,2113951.8,289.0,587.0,0,46,11,2025,0,0,0
2025-11-11,2103692.8,244.0,534.0,1,46,11,2025,0,0,0
2025-11-12,2062901.1,193.0,510.0,2,46,11,2025,0,0,0
2025-11-13,1916323.2,211.0,481.0,3,46,11,2025,0,0,0
2025-11-14,1969214.9,188.0,516.0,4,46,11,2025,0,0,0
2025-11-15,1984246.9,203.0,534.0,5,46,11,2025,1,0,0
2025-11-16,1986117.1,216.0,539.0,6,46,11,2025,1,0,0
2025-11-17,1942003.4,224.0,527.0,0,47,11,2025,0,0,0
2025-11-18,1883118.9,228.0,505.0,1,47,11,2025,0,0,0
2025-11-19,1701205.4,213.0,442.0,2,47,11,2025,0,0,0
2025-11-20,899540.75,156.0,242.0,3,47,11,2025,0,0,0
2025-05-15,1346676.6,161.0,419.0,3,20,5,2025,0,0,0
2025-05-16,958549.75,124.0,301.0,4,20,5,2025,0,0,0
2025-05-17,2200377.0,269.0,665.0,5,20,5,2025,1,0,0
2025-05-18,2277716.2,225.0,679.0,6,20,5,2025,1,0,0
2025-05-19,2226867.0,158.0,649.0,0,21,5,2025,0,0,0
2025-05-20,1802099.6,220.0,521.0,1,21,5,2025,0,0,0
2025-05-21,1778012.6,176.0,533.0,2,21,5,2025,0,0,0
2025-05-22,1772243.8,173.0,536.0,3,21,5,2025,0,0,0
2025-05-23,1738228.6,192.0,528.0,4,21,5,2025,0,0,0
2025-05-24,1660911.6,192.0,505.0,5,21,5,2025,1,0,0
2025-05-25,1163030.2,139.0,360.0,6,21,5,2025,1,0,0
2025-05-26,495417.1,65.0,160.0,0,22,5,2025,0,0,0
2025-05-27,1419728.1,107.0,441.0,1,22,5,2025,0,0,0
2025-05-28,2648113.0,266.0,816.0,2,22,5,2025,0,0,0
2025-05-29,1674028.9,106.0,537.0,3,22,5,2025,0,0,0
2025-05-30,1913825.6,323.0,607.0,4,22,5,2025,0,0,0
2025-05-31,2296185.0,221.0,728.0,5,22,5,2025,1,0,0
2025-06-01,2191411.8,251.0,682.0,6,22,6,2025,1,0,0
2025-06-02,2229644.5,215.0,671.0,0,23,6,2025,0,0,0
2025-06-03,2144438.8,192.0,668.0,1,23,6,2025,0,0,0
2025-06-04,2049252.9,196.0,654.0,2,23,6,2025,0,0,0
2025-06-05,1961116.8,215.0,630.0,3,23,6,2025,0,0,0
2025-06-06,1913479.5,225.0,608.0,4,23,6,2025,0,0,0
2025-06-07,1887086.0,228.0,585.0,5,23,6,2025,1,0,0
2024-10-23,1383455.4,165.0,430.0,2,43,10,2024,0,0,0
2024-10-24,1220248.0,151.0,374.0,3,43,10,2024,0,0,0
2024-10-25,1971655.5,235.0,615.0,4,43,10,2024,0,0,0
2024-10-26,1541537.0,214.0,480.0,5,43,10,2024,1,0,0
2024-10-27,1157415.2,180.0,351.0,6,43,10,2024,1,0,0
2024-10-28,1109971.8,149.0,330.0,0,44,10,2024,0,0,0
2024-10-29,1203881.4,135.0,351.0,1,44,10,2024,0,0,0
2024-10-30,1245752.4,184.0,361.0,2,44,10,2024,0,0,0
2024-10-31,1354971.4,193.0,402.0,3,44,10,2024,0,0,0
2024-11-01,1491604.1,180.0,451.0,4,44,11,2024,0,0,0
2024-11-02,1481529.4,200.0,453.0,5,44,11,2024,1,0,0
2024-11-03,1437328.0,198.0,442.0,6,44,11,2024,1,0,0
2024-11-04,1198603.2,150.0,361.0,0,45,11,2024,0,0,0
2024-11-05,482957.38,64.0,151.0,1,45,11,2024,0,0,0
2024-11-06,1321843.2,118.0,405.0,2,45,11,2024,0,0,0
2024-11-07,2800567.8,252.0,833.0,3,45,11,2024,0,0,0
2024-11-08,1665020.5,91.0,510.0,4,45,11,2024,0,0,0
2024-11-09,2052179.0,293.0,654.0,5,45,11,2024,1,0,0
2024-11-10,2346714.8,223.0,751.0,6,45,11,2024,1,0,0
2024-11-11,2166944.0,280.0,681.0,0,46,11,2024,0,0,0
2024-11-12,2300761.0,208.0,708.0,1,46,11,2024,0,0,0
2024-11-13,2236103.5,183.0,708.0,2,46,11,2024,0,0,0
2024-11-14,2115685.5,193.0,690.0,3,46,11,2024,0,0,0
2024-11-15,2005107.4,212.0,666.0,4,46,11,2024,0,0,0
2025-05-16,1352911.9,162.0,421.0,4,20,5,2025,0,0,0
2025-05-17,482814.9,61.0,163.0,5,20,5,2025,1,0,0
2025-05-18,2330258.0,272.0,667.0,6,20,5,2025,1,0,0
2025-05-19,2631491.0,292.0,734.0,0,21,5,2025,0,0,0
2025-05-20,2567330.0,286.0,678.0,1,21,5,2025,0,0,0
2025-05-21,2386277.2,274.0,637.0,2,21,5,2025,0,0,0
